,price,type,address,url,agent_url,postcode,number_bedrooms,search_date
197,140000.0,3 bedroom terraced house for sale,"Belle Vue Terrace, Durham",http://www.rightmove.co.uk/properties/118949339#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,,3.0,2022-02-19 23:43:34.882786
198,140000.0,2 bedroom flat for sale,"Claypath Court, Durham, DH1",http://www.rightmove.co.uk/properties/118972550#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Express-Estate-Agency/Nationwide-61544.html,DH1,2.0,2022-02-19 23:43:34.882786
199,140000.0,3 bedroom terraced house for sale,"Rowan Drive, Brasside, Durham",http://www.rightmove.co.uk/properties/118964459#/?channel=RES_BUY,,,3.0,2022-02-19 23:43:34.882786
200,260000.0,3 bedroom town house for sale,"Kirkwood Drive, Nevilles Cross, Durham",http://www.rightmove.co.uk/properties/120153902#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
201,140000.0,3 bedroom semi-detached house for sale,"Kirkfields, Sherburn Hill, Durham",http://www.rightmove.co.uk/properties/119378081#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
202,140000.0,3 bedroom semi-detached house for sale,"Cavendish Court, Brandon, Durham",http://www.rightmove.co.uk/properties/119375813#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
203,140000.0,2 bedroom semi-detached bungalow for sale,"Limecrag Avenue, Gilesgate, Durham",http://www.rightmove.co.uk/properties/119379299#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
204,139950.0,3 bedroom semi-detached house for sale,"Victoria Square, Bowburn, Durham, DH6",http://www.rightmove.co.uk/properties/113546120#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH6,3.0,2022-02-19 23:43:34.882786
205,139950.0,3 bedroom semi-detached house for sale,"Pennine View, Sherburn Hill, Durham, DH6",http://www.rightmove.co.uk/properties/118536617#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH6,3.0,2022-02-19 23:43:34.882786
206,139950.0,2 bedroom terraced house for sale,"Neville Terrace, Crossgate Moor, Durham",http://www.rightmove.co.uk/properties/115987985#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
207,139950.0,3 bedroom semi-detached house for sale,"Chadwick Close, Ushaw Moor, County Durham",http://www.rightmove.co.uk/properties/72303078#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Venture-Properties/Durham-111821.html,,3.0,2022-02-19 23:43:34.882786
208,139500.0,3 bedroom end of terrace house for sale,"Farnham Road, Newton Hall, Durham, DH1",http://www.rightmove.co.uk/properties/117490214#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Durham-City-30221.html,DH1,3.0,2022-02-19 23:43:34.882786
209,135000.0,3 bedroom terraced house for sale,"Findon Hill, Sacriston, Durham, Durham, DH7",http://www.rightmove.co.uk/properties/119365094#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Durham-335.html,DH7,3.0,2022-02-19 23:43:34.882786
210,130000.0,2 bedroom semi-detached house for sale,"PENSHAW VIEW, SACRISTON, Durham City : Villages West Of, DH7 6UX",http://www.rightmove.co.uk/properties/120158960#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,2.0,2022-02-19 23:43:34.882786
211,130000.0,3 bedroom semi-detached house for sale,"ESHWOOD VIEW, USHAW MOOR, Durham City : Villages West Of, DH7 7FD",http://www.rightmove.co.uk/properties/120153707#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,3.0,2022-02-19 23:43:34.882786
212,129950.0,2 bedroom end of terrace house for sale,"Church Row, West Rainton",http://www.rightmove.co.uk/properties/120002399#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Stuart-Edwards/Durham-41828.html,,2.0,2022-02-19 23:43:34.882786
213,129950.0,2 bedroom terraced house for sale,"Black Road, Langley Moor, Durham, DH7",http://www.rightmove.co.uk/properties/82741362#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH7,2.0,2022-02-19 23:43:34.882786
214,127950.0,3 bedroom terraced house for sale,"Park View, Witton Gilbert, Durham",http://www.rightmove.co.uk/properties/86187751#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
215,125000.0,3 bedroom semi-detached house for sale,"Brockwell Court, Brandon, Durham, DH7",http://www.rightmove.co.uk/properties/118884458#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Durham-335.html,DH7,3.0,2022-02-19 23:43:34.882786
216,125000.0,3 bedroom end of terrace house for sale,"Finchale View, West Rainton, DH4",http://www.rightmove.co.uk/properties/119784296#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Hegartys-Estate-Agents/Houghton-le-Spring-212546.html,DH4,3.0,2022-02-19 23:43:34.882786
217,125000.0,3 bedroom end of terrace house for sale,"Finchale View, West Rainton, Houghton Le Spring",http://www.rightmove.co.uk/properties/120153203#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Kimmitt-and-Roberts/Houghton-Le-Spring-41972.html,,3.0,2022-02-19 23:43:34.882786
218,125000.0,2 bedroom semi-detached house for sale,"CAMBERLEY DRIVE, BRANDON, Durham City, DH7 8TD",http://www.rightmove.co.uk/properties/82829922#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,2.0,2022-02-19 23:43:34.882786
219,125000.0,3 bedroom town house for sale,"Fieldview, Bearpark",http://www.rightmove.co.uk/properties/118315250#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Sylvester-Properties/Stanley-205673.html,,3.0,2022-02-19 23:43:34.882786
220,125000.0,3 bedroom semi-detached house for sale,"Woodland View, Houghton Le Spring, DH4",http://www.rightmove.co.uk/properties/82841592#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Durham-202895.html,DH4,3.0,2022-02-19 23:43:34.882786
221,125000.0,1 bedroom apartment for sale,"Camsell Court, Durham",http://www.rightmove.co.uk/properties/111542642#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Elite-Estates-and-Lettings/Durham-80477.html,,1.0,2022-02-19 23:43:34.882786
222,125000.0,3 bedroom terraced house for sale,"Findon Hill, Sacriston, Durham",http://www.rightmove.co.uk/properties/119843705#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Venture-Properties/Chester-Le-Street-82351.html,,3.0,2022-02-19 23:43:34.882786
223,120000.0,2 bedroom flat for sale,"Claypath Court, Durham, Durham, DH1",http://www.rightmove.co.uk/properties/119661728#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Durham-335.html,DH1,2.0,2022-02-19 23:43:34.882786
224,120000.0,3 bedroom semi-detached house for sale,"Prospect View, West Rainton",http://www.rightmove.co.uk/properties/120097292#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Stuart-Edwards/Durham-41828.html,,3.0,2022-02-19 23:43:34.882786
225,190000.0,2 bedroom bungalow for sale,"Monks Crescent, Gilesgate, Durham, DH1",http://www.rightmove.co.uk/properties/120181847#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH1,2.0,2022-02-19 23:43:34.882786
226,120000.0,2 bedroom terraced house for sale,"Holly Crescent, Sacriston, County Durham",http://www.rightmove.co.uk/properties/114448385#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Venture-Properties/Durham-111821.html,,2.0,2022-02-19 23:43:34.882786
227,120000.0,1 bedroom apartment for sale,"Durham Moor, Durham",http://www.rightmove.co.uk/properties/114730976#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,1.0,2022-02-19 23:43:34.882786
228,120000.0,3 bedroom semi-detached house for sale,"Rowantree Avenue, Gilesgate",http://www.rightmove.co.uk/properties/120055166#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rise-Sales-and-Lettings/Durham-63445.html,,3.0,2022-02-19 23:43:34.882786
229,119950.0,3 bedroom terraced house for sale,"Frederick Street South, Meadowfield, Durham, DH7",http://www.rightmove.co.uk/properties/117818705#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH7,3.0,2022-02-19 23:43:34.882786
230,119950.0,3 bedroom terraced house for sale,"High Street, Carrville, Durham",http://www.rightmove.co.uk/properties/120198377#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Venture-Properties/Durham-111821.html,,3.0,2022-02-19 23:43:34.882786
231,119950.0,2 bedroom terraced house for sale,"DALE STREET, USHAW MOOR, Durham City : Villages West Of, DH7 7PE",http://www.rightmove.co.uk/properties/118368233#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,2.0,2022-02-19 23:43:34.882786
232,115000.0,2 bedroom semi-detached house for sale,"Coronation Avenue, Carrville, Durham, Durham, DH1 1NJ",http://www.rightmove.co.uk/properties/119684762#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pattinson-Estate-Agents/Gilesgate-74630.html,DH1,2.0,2022-02-19 23:43:34.882786
233,115000.0,2 bedroom semi-detached house for sale,"BROOME ROAD, CARRVILLE, Durham City, DH1 1ND",http://www.rightmove.co.uk/properties/119361650#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH1,2.0,2022-02-19 23:43:34.882786
234,115000.0,4 bedroom semi-detached house for sale,"Alfreton Close, Brandon, Durham",http://www.rightmove.co.uk/properties/119377925#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,4.0,2022-02-19 23:43:34.882786
235,115000.0,1 bedroom detached bungalow for sale,"Finchale Abbey Village, Brasside, Durham",http://www.rightmove.co.uk/properties/110941685#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Newfield-Estates/Durham-109595.html,,1.0,2022-02-19 23:43:34.882786
236,115000.0,3 bedroom terraced house for sale,"John Street North, Meadowfield, Durham",http://www.rightmove.co.uk/properties/114894422#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
237,112000.0,3 bedroom semi-detached house for sale,"CRANSON CLOSE, BOWBURN, Durham City : Villages East Of, DH6 5BF",http://www.rightmove.co.uk/properties/120046943#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH6,3.0,2022-02-19 23:43:34.882786
238,110000.0,2 bedroom flat for sale,"Pickering Place, Carrville, Durham, DH1",http://www.rightmove.co.uk/properties/119315765#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH1,2.0,2022-02-19 23:43:34.882786
239,110000.0,3 bedroom terraced house for sale,"John Street North, Meadowfield, Durham, DH7",http://www.rightmove.co.uk/properties/118774769#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH7,3.0,2022-02-19 23:43:34.882786
240,110000.0,2 bedroom semi-detached house for sale,"Mill Lane, Sherburn Village, DH6",http://www.rightmove.co.uk/properties/119354003#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Durham-202895.html,DH6,2.0,2022-02-19 23:43:34.882786
241,110000.0,3 bedroom terraced house for sale,"Front Street, Sherburn Hill, Durham, Durham",http://www.rightmove.co.uk/properties/118169429#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Springbok-Properties/Nationwide-53811.html,,3.0,2022-02-19 23:43:34.882786
242,110000.0,1 bedroom retirement property for sale,"Durham Moor, Durham",http://www.rightmove.co.uk/properties/120071864#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Express-Estate-Agency/Nationwide-61544.html,,1.0,2022-02-19 23:43:34.882786
243,110000.0,1 bedroom ground floor flat for sale,"Camsell Court, Framwellgate Moor, Durham",http://www.rightmove.co.uk/properties/118094114#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Newfield-Estates/Durham-109595.html,,1.0,2022-02-19 23:43:34.882786
244,110000.0,3 bedroom semi-detached house for sale,"Rainton Gate, Houghton Le Spring",http://www.rightmove.co.uk/properties/111852161#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Kimmitt-and-Roberts/Houghton-Le-Spring-41972.html,,3.0,2022-02-19 23:43:34.882786
245,104950.0,2 bedroom apartment for sale,"Whitfield Court, Framwellgate Moor, Durham",http://www.rightmove.co.uk/properties/72571791#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Newfield-Estates/Durham-109595.html,,2.0,2022-02-19 23:43:34.882786
246,104950.0,3 bedroom terraced house for sale,"Ashwood Close, Sacriston, Durham, DH7",http://www.rightmove.co.uk/properties/82841886#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH7,3.0,2022-02-19 23:43:34.882786
247,,Land for sale,"Land Rear Of John Street South, Meadowfield, DH7",http://www.rightmove.co.uk/properties/81041517#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bradley-Hall-Chartered-Surveyors-and-Estate-Agents/Durham-45311.html,DH7,,2022-02-19 23:43:34.882786
248,100000.0,Land for sale,"Land Rear Of John Street South, Meadowfield, DH7",http://www.rightmove.co.uk/properties/116899310#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bradley-Hall-Chartered-Surveyors-and-Estate-Agents/Durham-45311.html,DH7,,2022-02-19 23:43:34.882786
249,100000.0,2 bedroom flat for sale,"2 School Court, Durham, DH7",http://www.rightmove.co.uk/properties/119276837#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Auction-House/Auction-House-North-East-43785.html,DH7,2.0,2022-02-19 23:43:34.882786
250,215000.0,3 bedroom detached house for sale,"Cranson Close, Bowburn, Durham",http://www.rightmove.co.uk/properties/119978627#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
251,100000.0,Land for sale,"Land Rear Of John Street South, Meadowfield, DH7",http://www.rightmove.co.uk/properties/116899658#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bradley-Hall-Chartered-Surveyors-and-Estate-Agents/Durham-45311.html,DH7,,2022-02-19 23:43:34.882786
252,99950.0,2 bedroom terraced house for sale,"HARLE STREET, BROWNEY, Durham City, DH7 8HX",http://www.rightmove.co.uk/properties/118768787#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,2.0,2022-02-19 23:43:34.882786
253,99950.0,3 bedroom terraced house for sale,"Commercial Street, Brandon, Durham",http://www.rightmove.co.uk/properties/118577054#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
254,99950.0,2 bedroom apartment for sale,"Lambton View, Rainton Gate, Durham, DH4",http://www.rightmove.co.uk/properties/109667273#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bradley-Hall-Chartered-Surveyors-and-Estate-Agents/Durham-45311.html,DH4,2.0,2022-02-19 23:43:34.882786
255,99950.0,1 bedroom ground floor flat for sale,"Claypath Court, Claypath",http://www.rightmove.co.uk/properties/119736902#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rise-Sales-and-Lettings/Durham-63445.html,,1.0,2022-02-19 23:43:34.882786
256,99950.0,2 bedroom apartment for sale,"New Elvet, Durham City",http://www.rightmove.co.uk/properties/116186033#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
257,99950.0,2 bedroom apartment for sale,"Lambton View, Rainton Gate, Durham, DH4",http://www.rightmove.co.uk/properties/109667192#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Bradley-Hall-Chartered-Surveyors-and-Estate-Agents/Durham-45311.html,DH4,2.0,2022-02-19 23:43:34.882786
258,99950.0,3 bedroom end of terrace house for sale,"Hillside View, Sherburn Village, Durham",http://www.rightmove.co.uk/properties/119678123#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
259,98800.0,2 bedroom apartment for sale,"Aidan Gardens, Belmont, Durham, DH1",http://www.rightmove.co.uk/properties/107774642#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Durham-City-30221.html,DH1,2.0,2022-02-19 23:43:34.882786
260,97500.0,1 bedroom apartment for sale,"Camsell Court, Durham Moor, DH1",http://www.rightmove.co.uk/properties/109142732#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Copeland-Residential/Chester-Le-Street-89051.html,DH1,1.0,2022-02-19 23:43:34.882786
261,95000.0,2 bedroom apartment for sale,"Victoria Court, Framwellgate Moor",http://www.rightmove.co.uk/properties/120061370#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rise-Sales-and-Lettings/Durham-63445.html,,2.0,2022-02-19 23:43:34.882786
262,95000.0,2 bedroom flat for sale,"The Firs, Kimblesworth, Chester Le Street, DH2",http://www.rightmove.co.uk/properties/114864857#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Chester-Le-Street-36057.html,DH2,2.0,2022-02-19 23:43:34.882786
263,95000.0,3 bedroom terraced house for sale,"Belles Ville, Gilesgate, Durham",http://www.rightmove.co.uk/properties/119158280#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,3.0,2022-02-19 23:43:34.882786
264,95000.0,Land for sale,"15 Durham Road, Sacriston, County Durham",http://www.rightmove.co.uk/properties/119731808#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rook-Matthews-Sayer/Newcastle-Upon-Tyne---Commercial-Properties-63935.html,,,2022-02-19 23:43:34.882786
265,95000.0,3 bedroom terraced house for sale,"HIGH STREET NORTH, LANGLEY MOOR, Durham City, DH7 8JH",http://www.rightmove.co.uk/properties/119940809#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,3.0,2022-02-19 23:43:34.882786
266,94950.0,3 bedroom semi-detached house for sale,"DORLONCO VILLAS, MEADOWFIELD, Durham City, DH7 8RZ",http://www.rightmove.co.uk/properties/114669083#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,3.0,2022-02-19 23:43:34.882786
267,92500.0,1 bedroom apartment for sale,"Camsell Court, Durham Moor, Durham, County Durham, DH1 5FQ",http://www.rightmove.co.uk/properties/109137365#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Emmatt-Rundle-and-Co/Chester-Le-Street-113734.html,DH1,1.0,2022-02-19 23:43:34.882786
268,92000.0,3 bedroom terraced house for sale,"Hawthorne Terrace, New Brancepeth, Durham, DH7",http://www.rightmove.co.uk/properties/115454915#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH7,3.0,2022-02-19 23:43:34.882786
269,90000.0,2 bedroom apartment for sale,"Hutton Way, Durham, DH1",http://www.rightmove.co.uk/properties/114397361#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH1,2.0,2022-02-19 23:43:34.882786
270,90000.0,3 bedroom terraced house for sale,"Dorothy Terrace, Sacriston, County Durham, DH7",http://www.rightmove.co.uk/properties/120207362#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Chester-Le-Street-36057.html,DH7,3.0,2022-02-19 23:43:34.882786
271,90000.0,2 bedroom flat for sale,"The Firs Kimblesworth, Chester Le Street",http://www.rightmove.co.uk/properties/119444942#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Chester-Le-Street-42746.html,,2.0,2022-02-19 23:43:34.882786
272,89950.0,2 bedroom terraced house for sale,"Elliot Street, Sacriston, Durham, DH7",http://www.rightmove.co.uk/properties/119266268#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Ben-Charles/Durham-83492.html,DH7,2.0,2022-02-19 23:43:34.882786
273,89950.0,1 bedroom ground floor flat for sale,"Minster Court, Durham",http://www.rightmove.co.uk/properties/117962423#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Stuart-Edwards/Durham-41828.html,,1.0,2022-02-19 23:43:34.882786
274,89950.0,3 bedroom terraced house for sale,"Westwood View, Sacriston, Durham",http://www.rightmove.co.uk/properties/119626649#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Newfield-Estates/Durham-109595.html,,3.0,2022-02-19 23:43:34.882786
275,80000.0,1 bedroom retirement property for sale,"Claypath Court, Durham City, DH1",http://www.rightmove.co.uk/properties/113601992#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH1,1.0,2022-02-19 23:43:34.882786
276,89950.0,2 bedroom terraced house for sale,"ELLIOT STREET, SACRISTON, Durham City : Villages West Of, DH7 6JH",http://www.rightmove.co.uk/properties/83608548#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,2.0,2022-02-19 23:43:34.882786
277,89950.0,Land for sale,"Front Street, Sherburn Village, Durham, DH6",http://www.rightmove.co.uk/properties/86870768#/?channel=COM_BUY,http://www.rightmove.co.uk/estate-agents/agent/YOUR-MOVE-Chris-Stonock/Durham-83353.html,DH6,,2022-02-19 23:43:34.882786
278,89950.0,2 bedroom terraced house for sale,"Thomas Street, Durham, DH7",http://www.rightmove.co.uk/properties/119110646#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Copeland-Residential/Chester-Le-Street-89051.html,DH7,2.0,2022-02-19 23:43:34.882786
279,89950.0,4 bedroom terraced house for sale,"Woodland View, Durham, DH4",http://www.rightmove.co.uk/properties/114172901#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/REA-Estates/Bishop-Auckland---Sales-37407.html,DH4,4.0,2022-02-19 23:43:34.882786
280,89950.0,2 bedroom apartment for sale,"Lindisfarne Road, Newton Hall, Durham",http://www.rightmove.co.uk/properties/119731868#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
281,86000.0,1 bedroom apartment for sale,"Frederick Street North, Meadowfield, County Durham",http://www.rightmove.co.uk/properties/119663579#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Venture-Properties/Durham-111821.html,,1.0,2022-02-19 23:43:34.882786
282,85000.0,3 bedroom terraced house for sale,"George Terrace, Bearpark, Durham, DH7",http://www.rightmove.co.uk/properties/115761743#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Durham-City-30221.html,DH7,3.0,2022-02-19 23:43:34.882786
283,85000.0,2 bedroom ground floor flat for sale,"Grange Court, Carrville, Durham, Durham, DH1 1BL",http://www.rightmove.co.uk/properties/117652694#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pattinson-Estate-Agents/Gilesgate-74630.html,DH1,2.0,2022-02-19 23:43:34.882786
284,85000.0,2 bedroom terraced house for sale,"Sowerby Street, Sacriston, DH7",http://www.rightmove.co.uk/properties/116119745#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Copeland-Residential/Chester-Le-Street-89051.html,DH7,2.0,2022-02-19 23:43:34.882786
285,84950.0,3 bedroom semi-detached house for sale,"Hemmel Courts, Durham, DH7",http://www.rightmove.co.uk/properties/117154592#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/REA-Estates/Bishop-Auckland---Sales-37407.html,DH7,3.0,2022-02-19 23:43:34.882786
286,83500.0,2 bedroom terraced house for sale,"BAINBRIDGE STREET, CARRVILLE, Durham City, DH1 1NA",http://www.rightmove.co.uk/properties/114182930#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH1,2.0,2022-02-19 23:43:34.882786
287,82950.0,2 bedroom terraced house for sale,"Bainbridge Street, Carrville",http://www.rightmove.co.uk/properties/118772900#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Rise-Sales-and-Lettings/Durham-63445.html,,2.0,2022-02-19 23:43:34.882786
288,82950.0,2 bedroom apartment for sale,"Grange Court, Carrville, Durham",http://www.rightmove.co.uk/properties/112913942#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,2.0,2022-02-19 23:43:34.882786
289,80000.0,1 bedroom semi-detached bungalow for sale,"SACRISTON LANE, WITTON GILBERT, Durham City : Villages West Of, DH7 6QP",http://www.rightmove.co.uk/properties/118303538#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Dowen/Durham-46103.html,DH7,1.0,2022-02-19 23:43:34.882786
290,80000.0,2 bedroom flat for sale,"ST.Andrews Square, Brandon, Durham, Durham, DH7 8NU",http://www.rightmove.co.uk/properties/111066434#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Pattinson-Estate-Agents/Gilesgate-74630.html,DH7,2.0,2022-02-19 23:43:34.882786
291,80000.0,2 bedroom semi-detached house for sale,"Prince Charles Avenue, Bowburn",http://www.rightmove.co.uk/properties/90051625#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Sylvester-Properties/Stanley-205673.html,,2.0,2022-02-19 23:43:34.882786
292,80000.0,1 bedroom retirement property for sale,"Claypath Court, Durham City, DH1",http://www.rightmove.co.uk/properties/113601992#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/J-W-Wood/Durham-City-36036.html,DH1,1.0,2022-02-19 23:43:34.882786
293,80000.0,1 bedroom bungalow for sale,"Sacriston Lane, Witton Gilbert, Durham",http://www.rightmove.co.uk/properties/89523631#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,1.0,2022-02-19 23:43:34.882786
294,79950.0,1 bedroom apartment for sale,"Camsell Court, Durham Moor, Durham",http://www.rightmove.co.uk/properties/89053645#/?channel=RES_BUY,http://www.rightmove.co.uk/estate-agents/agent/Robinsons/Durham-42734.html,,1.0,2022-02-19 23:43:34.882786
